"","index","country","organisation","unit","subgroup","date","hhsize","hhchildren","partner"
"1787",1845,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-10,4,3,"Burkina Terres des Hommes"
"1788",1846,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-10,5,2,"Burkina Terres des Hommes"
"1789",1847,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-10,6,4,"Burkina Terres des Hommes"
"1790",1848,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-10,5,3,"Burkina Terres des Hommes"
"1791",1849,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,7,4,"Burkina Terres des Hommes"
"1792",1850,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,5,3,"Burkina Terres des Hommes"
"1793",1851,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,4,3,"Burkina Terres des Hommes"
"1794",1852,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-08,11,8,"Burkina Terres des Hommes"
"1795",1853,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-08,13,6,"Burkina Terres des Hommes"
"1796",1854,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-08,17,9,"Burkina Terres des Hommes"
"1797",1855,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-09,15,11,"Burkina Terres des Hommes"
"1798",1856,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-09,12,8,"Burkina Terres des Hommes"
"1799",1857,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-09,16,9,"Burkina Terres des Hommes"
"1800",1858,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-09,10,5,"Burkina Terres des Hommes"
"1801",1859,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-10,13,10,"Burkina Terres des Hommes"
"1802",1860,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-10,12,7,"Burkina Terres des Hommes"
"1803",1861,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-10,8,6,"Burkina Terres des Hommes"
"1804",1862,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-10,17,14,"Burkina Terres des Hommes"
"1805",1863,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-10,12,8,"Burkina Terres des Hommes"
"1806",1864,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-10,9,3,"Burkina Terres des Hommes"
"1807",1865,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,11,7,"Burkina Terres des Hommes"
"1808",1866,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,12,8,"Burkina Terres des Hommes"
"1809",1867,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,10,7,"Burkina Terres des Hommes"
"1810",1868,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,13,5,"Burkina Terres des Hommes"
"1811",1869,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,9,6,"Burkina Terres des Hommes"
"1812",1870,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-10,5,3,"Burkina Terres des Hommes"
"1813",1871,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-10,4,2,"Burkina Terres des Hommes"
"1814",1872,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-10,11,7,"Burkina Terres des Hommes"
"1815",1873,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-11,5,3,"Burkina Terres des Hommes"
"1816",1874,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,8,5,"Burkina Terres des Hommes"
"1817",1875,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,15,9,"Burkina Terres des Hommes"
"1818",1876,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,6,4,"Burkina Terres des Hommes"
"1819",1877,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,5,3,"Burkina Terres des Hommes"
"1820",1878,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,10,6,"Burkina Terres des Hommes"
"1821",1879,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,8,5,"Burkina Terres des Hommes"
"1822",1880,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,9,6,"Burkina Terres des Hommes"
"1823",1881,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,11,8,"Burkina Terres des Hommes"
"1824",1882,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,9,6,"Burkina Terres des Hommes"
"1825",1883,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,5,1,"Burkina Terres des Hommes"
"1826",1884,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,9,4,"Burkina Terres des Hommes"
"1827",1885,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,4,2,"Burkina Terres des Hommes"
"1828",1886,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-11,11,5,"Burkina Terres des Hommes"
"1829",1887,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-11,4,2,"Burkina Terres des Hommes"
"1830",1888,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-11,7,5,"Burkina Terres des Hommes"
"1831",1889,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-11,6,4,"Burkina Terres des Hommes"
"1832",1890,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-11,4,2,"Burkina Terres des Hommes"
"1833",1891,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1834",1892,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1835",1893,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1836",1894,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1837",1895,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,4,3,"Ethiopia ChildFund"
"1838",1896,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1839",1897,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1840",1898,"CAR","SOS","Village","Host_community_HH",2022-12-17,4,3,"CAR SOS"
"1841",1899,"CAR","SOS","Village","Host_community_HH",2022-12-09,5,2,"CAR SOS"
"1842",1900,"CAR","SOS","Village","Host_community_HH",2022-12-09,4,1,"CAR SOS"
"1843",1901,"CAR","SOS","Village","Host_community_HH",2022-12-09,3,1,"CAR SOS"
"1844",1902,"CAR","SOS","Village","Host_community_HH",2022-12-09,5,2,"CAR SOS"
"1845",1903,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,6,3,"Ethiopia ChildFund"
"1846",1904,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,4,2,"Ethiopia ChildFund"
"1847",1905,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,8,2,"Ethiopia ChildFund"
"1848",1906,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,5,1,"Ethiopia ChildFund"
"1849",1907,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,2,1,"Ethiopia ChildFund"
"1850",1908,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,4,2,"Ethiopia ChildFund"
"1851",1909,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1852",1910,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,5,2,"Ethiopia ChildFund"
"1853",1911,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,6,3,"Ethiopia ChildFund"
"1854",1912,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1855",1913,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,2,"Ethiopia ChildFund"
"1856",1914,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,5,3,"Ethiopia ChildFund"
"1857",1915,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1858",1916,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1859",1917,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1860",1918,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,5,4,"Ethiopia ChildFund"
"1861",1919,"CAR","SOS","Village","Host_community_HH",2022-12-09,6,4,"CAR SOS"
"1862",1920,"CAR","SOS","Village","Host_community_HH",2022-12-09,4,2,"CAR SOS"
"1863",1921,"CAR","SOS","Village","Host_community_HH",2022-12-09,5,3,"CAR SOS"
"1864",1922,"CAR","SOS","Village","Host_community_HH",2022-12-09,4,3,"CAR SOS"
"1865",1923,"CAR","SOS","Village","Host_community_HH",2022-12-09,6,5,"CAR SOS"
"1866",1925,"CAR","SOS","Village","Host_community_HH",2022-12-09,5,3,"CAR SOS"
"1867",1926,"CAR","SOS","Village","Host_community_HH",2022-12-09,4,3,"CAR SOS"
"1868",1927,"CAR","SOS","Village","Host_community_HH",2022-12-09,5,3,"CAR SOS"
"1869",1928,"CAR","SOS","Village","Host_community_HH",2022-12-09,3,1,"CAR SOS"
"1870",1929,"CAR","SOS","Village","Host_community_HH",2022-12-09,5,3,"CAR SOS"
"1871",1930,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1872",1931,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1873",1932,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1874",1933,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1875",1934,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,2,"Ethiopia ChildFund"
"1876",1935,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,4,2,"Ethiopia ChildFund"
"1877",1936,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1878",1937,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,3,2,"Ethiopia ChildFund"
"1879",1938,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,2,1,"Ethiopia ChildFund"
"1880",1939,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,4,2,"Ethiopia ChildFund"
"1881",1940,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-10,2,1,"Ethiopia ChildFund"
"1882",1941,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,4,2,"Ethiopia ChildFund"
"1883",1942,"Ethiopia","ChildFund","Village","Internally_displaced_HH",2022-12-10,3,1,"Ethiopia ChildFund"
"1884",1943,"Ethiopia","ChildFund","Village","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1885",1944,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1886",1945,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1887",1947,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,1,"Ethiopia ChildFund"
"1888",1948,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,3,1,"Ethiopia ChildFund"
"1889",1949,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,4,1,"Ethiopia ChildFund"
"1890",1951,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,3,1,"Ethiopia ChildFund"
"1891",1952,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,4,2,"Ethiopia ChildFund"
"1892",1953,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,4,2,"Ethiopia ChildFund"
"1893",1954,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,5,2,"Ethiopia ChildFund"
"1894",1955,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,2,1,"Ethiopia ChildFund"
"1895",1956,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-12,2,1,"Ethiopia ChildFund"
"1896",1957,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1897",1958,"Ethiopia","ChildFund","Camp","Host_community_HH",2022-12-11,3,1,"Ethiopia ChildFund"
"1898",1959,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-12,4,2,"Ethiopia ChildFund"
"1899",1960,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-11,5,3,"Burkina Terres des Hommes"
"1900",1961,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-11,26,16,"Burkina Terres des Hommes"
"1901",1962,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-12,7,3,"Burkina Terres des Hommes"
"1902",1963,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-12,6,4,"Burkina Terres des Hommes"
"1903",1964,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-12,9,7,"Burkina Terres des Hommes"
"1904",1965,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2022-12-12,5,3,"Burkina Terres des Hommes"
"1905",1966,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-12,8,6,"Burkina Terres des Hommes"
"1906",1967,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-12,6,3,"Burkina Terres des Hommes"
"1907",1968,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-12,8,5,"Burkina Terres des Hommes"
"1908",1969,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-12,8,5,"Burkina Terres des Hommes"
"1909",1970,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-12,5,2,"Burkina Terres des Hommes"
"1910",1971,"Burkina","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2022-12-12,7,4,"Burkina Terres des Hommes"
"1911",1972,"Ethiopia","ChildFund","Camp","Internally_displaced_HH",2022-12-11,2,2,"Ethiopia ChildFund"
"1912",1973,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-12,7,2,"Burkina Terres des Hommes"
"1913",1974,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-12,11,5,"Burkina Terres des Hommes"
"1914",1975,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-12,13,8,"Burkina Terres des Hommes"
"1915",1976,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-12,7,3,"Burkina Terres des Hommes"
"1916",1977,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-12,10,4,"Burkina Terres des Hommes"
"1917",1978,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-12,6,4,"Burkina Terres des Hommes"
"1918",1979,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,6,3,"Burkina Terres des Hommes"
"1919",1980,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,5,3,"Burkina Terres des Hommes"
"1920",1981,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,4,2,"Burkina Terres des Hommes"
"1921",1982,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,5,2,"Burkina Terres des Hommes"
"1922",1983,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,7,3,"Burkina Terres des Hommes"
"1923",1984,"Burkina","Terres des Hommes","Village","Host_community_HH",2022-12-11,5,2,"Burkina Terres des Hommes"
"1924",1985,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,7,4,"Burkina Terres des Hommes"
"1925",1986,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,6,4,"Burkina Terres des Hommes"
"1926",1987,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,7,3,"Burkina Terres des Hommes"
"1927",1988,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,7,2,"Burkina Terres des Hommes"
"1928",1989,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,7,4,"Burkina Terres des Hommes"
"1929",1990,"Burkina","Terres des Hommes","Village","Internally_displaced_HH",2022-12-11,7,5,"Burkina Terres des Hommes"
"1930",1991,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1931",1992,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-12,3,1,"Ethiopia ChildFund"
"1932",1993,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-12,3,1,"Ethiopia ChildFund"
"1933",1994,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-12,3,1,"Ethiopia ChildFund"
"1934",1995,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1935",1996,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1936",1997,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1937",1998,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,2,1,"Ethiopia ChildFund"
"1938",1999,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1939",2000,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1940",2001,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1941",2002,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1942",2003,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1943",2004,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1944",2005,"Ethiopia","ChildFund","Village","Host_community_HH",2022-12-13,3,1,"Ethiopia ChildFund"
"1945",2006,"Bangladesh","Plan International","Neighbourhood/_quarter","Host_community_HH",2022-12-13,5,3,"Bangladesh Plan International"
